"TransactionID","GeonameID","Latitude","Longitude","Geoname","UcdpPrecision","ADM1","ADM1ID","ADM2","ADM2ID"
"OAP73-9","1283307","26.58333","87.91667","Jhapa","2","Eastern","2153","Mechi","22355"
"OAP75-1","1283239","27.66667","85.35","Kathmandu Valley","2","Central","2152","Bagmati","22351"
"OAP7-7","1282722","27.91667","84.25","Tanahun","2","Western","2156","Gandaki","22363"
"OAP7-7","1282734","28","83.83333","Syangja","2","Western","2156","Gandaki","22363"
"OAP7-7","1282837","27.66667","83.41667","Rupandehi","2","Western","2156","Lumbini","22364"
"OAP7-7","1282888","28.08333","82.83333","Pyuthan","2","Mid Western","2155","Rapti","22360"
"OAP7-7","1282939","28.41667","83.66667","Parbat","2","Western","2156","Dhawalagiri","22362"
"OAP7-7","1282991","27.66667","83.91667","Nawalparasi","2","Western","2156","Lumbini","22364"
"OAP7-7","1283020","28.58333","83.33333","Myagdi","2","Western","2156","Dhawalagiri","22362"
"OAP7-7","1283251","27.66667","82.91667","Kapilbastu","2","Western","2156","Lumbini","22364"
"OAP7-7","1283712","28.41667","83.16667","Baglung","2","Western","2156","Dhawalagiri","22362"
"P095977-10","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"P095977-10","7801452","28.43077","81.72723","Chhinchu","1","Mid Western","2155","Bheri","22361"
"P095977-101","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-101","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-101","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-103","7799062","29.6872","80.551","Gokuleswor","1","Far Western","2154","Mahakali","22357"
"P095977-103","7973645","29.52376","80.49687","Satbanjh","1","Far Western","2154","Mahakali","22357"
"P095977-104","7935354","29.28665","80.58091","Tripura Sundari","1","Far Western","2154","Mahakali","22357"
"P095977-104","7973645","29.52376","80.49687","Satbanjh","1","Far Western","2154","Mahakali","22357"
"P095977-104","8531877","29.56","80.38","Jhulaghat","1","Far Western","2154","Mahakali","22357"
"P095977-105","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-105","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-105","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-107","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-107","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-108","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-108","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-108","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-11","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-11","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-12","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"P095977-13","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-13","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-13","1283497","28.83333","81.66667","Dailekh","2","Mid Western","2155","Bheri","22361"
"P095977-13","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-13","7936635","28.76162","81.63504","Siyakot","1","Mid Western","2155","Bheri","22361"
"P095977-14","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-14","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-14","1283497","28.83333","81.66667","Dailekh","2","Mid Western","2155","Bheri","22361"
"P095977-14","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-14","7936635","28.76162","81.63504","Siyakot","1","Mid Western","2155","Bheri","22361"
"P095977-15","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"P095977-16","1283604","27.5405","85.13546","Bhimphedi","1","Central","2152","Narayani","22353"
"P095977-16","7801017","27.95421","85.04441","Samari","1","Central","2152","Bagmati","22351"
"P095977-16","7974911","27.96438","85.17585","Bhainse","1","Central","2152","Bagmati","22351"
"P095977-17","1283024","28.62893","82.47931","Musikot","1","Mid Western","2155","Rapti","22360"
"P095977-17","7988845","28.36988","82.18683","Shitalpati","1","Mid Western","2155","Rapti","22360"
"P095977-18","1282714","27.86731","83.5467","Tansen","1","Western","2156","Lumbini","22364"
"P095977-18","1283562","27.70055","83.44836","Butwal","1","Western","2156","Lumbini","22364"
"P095977-18","7801849","28.06662","83.24728","Tamghas","1","Western","2156","Lumbini","22364"
"P095977-18","7802059","27.45723","85.16139","Sukaura","1","Central","2152","Narayani","22353"
"P095977-18","7950625","27.93928","83.43736","Ridi Bajar","1","Western","2156","Lumbini","22364"
"P095977-18","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"P095977-18","7976996","27.85841","83.54858","Bartung","1","Western","2156","Lumbini","22364"
"P095977-19","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-19","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-19","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-2","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-2","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-20","1282898","28.26689","83.96851","Pokhara","1","Western","2156","Gandaki","22363"
"P095977-20","1283712","28.41667","83.16667","Baglung","2","Western","2156","Dhawalagiri","22362"
"P095977-21","1283368","28.23333","81.33333","Gulariya","1","Mid Western","2155","Bheri","22361"
"P095977-21","6941099","28.05","81.61667","Nepalgunj","1","Mid Western","2155","Bheri","22361"
"P095977-22","1283485","29.91667","80.75","Darchula","2","Far Western","2154","Mahakali","22357"
"P095977-22","7799062","29.6872","80.551","Gokuleswor","1","Far Western","2154","Mahakali","22357"
"P095977-23","1283329","26.66667","87.28333","Ithari","1","Eastern","2153","Koshi","22354"
"P095977-23","1283582","26.4831","87.28337","Biratnagar","1","Eastern","2153","Koshi","22354"
"P095977-23","7800591","26.56932","87.27992","Duhabi","1","Eastern","2153","Koshi","22354"
"P095977-24","7935354","29.28665","80.58091","Tripura Sundari","1","Far Western","2154","Mahakali","22357"
"P095977-24","7973645","29.52376","80.49687","Satbanjh","1","Far Western","2154","Mahakali","22357"
"P095977-25","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-25","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-25","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-26","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-26","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-26","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-27","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-27","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-28","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"P095977-28","7801452","28.43077","81.72723","Chhinchu","1","Mid Western","2155","Bheri","22361"
"P095977-29","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-29","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-29","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-3","1282988","28","84","Federal Democratic Republic of Nepal","8","","","",""
"P095977-30","7936635","28.76162","81.63504","Siyakot","1","Mid Western","2155","Bheri","22361"
"P095977-32","7801563","26.96568","86.55943","Dumre","1","Eastern","2153","Sagarmatha","22356"
"P095977-32","7945476","28.92415","82.98724","Byas","1","Mid Western","2155","Karnali","22359"
"P095977-32","7961388","28.21069","83.98964","Prithvi-Chok","1","Western","2156","Gandaki","22363"
"P095977-32","7965980","28.22778","84.38078","Besi Shahar","1","Western","2156","Gandaki","22363"
"P095977-32","8003452","28.09285","84.08646","Kotre Bajar","1","Western","2156","Gandaki","22363"
"P095977-34","1283379","28.33333","84.83333","Gorkha","2","Western","2156","Gandaki","22363"
"P095977-34","7802632","27.89311","84.50409","Anbukhaireni","1","Western","2156","Gandaki","22363"
"P095977-34","7934400","27.85628","84.56437","Mugling","1","Western","2156","Gandaki","22363"
"P095977-35","1283024","28.62893","82.47931","Musikot","1","Mid Western","2155","Rapti","22360"
"P095977-35","7988845","28.36988","82.18683","Shitalpati","1","Mid Western","2155","Rapti","22360"
"P095977-36","1283497","28.83333","81.66667","Dailekh","2","Mid Western","2155","Bheri","22361"
"P095977-36","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-36","7936635","28.76162","81.63504","Siyakot","1","Mid Western","2155","Bheri","22361"
"P095977-37","1282776","27.25","86","Sindhuli","2","Central","2152","Janakpur","22352"
"P095977-37","1283679","27.62979","85.52138","Banepa","1","Central","2152","Bagmati","22351"
"P095977-37","7802006","26.98394","85.89224","Bardibas","1","Central","2152","Janakpur","22352"
"P095977-38","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-38","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-38","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-39","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"P095977-39","7801452","28.43077","81.72723","Chhinchu","1","Mid Western","2155","Bheri","22361"
"P095977-4","1282988","28","84","Federal Democratic Republic of Nepal","6","","","",""
"P095977-41","7938303","27.87297","82.52283","Lamahi","1","Mid Western","2155","Rapti","22360"
"P095977-42","1283448","27.6221","85.54281","Dhulikhel","1","Central","2152","Bagmati","22351"
"P095977-42","7962830","27.55282","85.61242","Dapcha","1","Central","2152","Bagmati","22351"
"P095977-44","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-44","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-45","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"P095977-45","7801452","28.43077","81.72723","Chhinchu","2","Mid Western","2155","Bheri","22361"
"P095977-46","7951415","26.75721","87.6818","Mawa Toribari","1","Eastern","2153","Koshi","22354"
"P095977-46","7955003","26.648","88.16005","Kakarbhitta","1","Eastern","2153","Mechi","22355"
"P095977-47","1282973","27.91667","85.25","Nuwakot","2","Central","2152","Bagmati","22351"
"P095977-47","7802139","27.81948","85.25691","Kakani","1","Central","2152","Bagmati","22351"
"P095977-47","7995545","27.66063","85.91465","Tadi","1","Central","2152","Bagmati","22351"
"P095977-48","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-48","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-49","1283001","27.68333","84.41667","Narayangarh","1","Central","2152","Narayani","22353"
"P095977-49","7934400","27.85628","84.56437","Mugling","1","Western","2156","Gandaki","22363"
"P095977-5","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-5","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-5","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-50","1283024","28.62893","82.47931","Musikot","1","Mid Western","2155","Rapti","22360"
"P095977-50","7988845","28.36988","82.18683","Shitalpati","1","Mid Western","2155","Rapti","22360"
"P095977-51","1283618","27.66734","85.41673","Bhaktapur","2","Central","2152","Bagmati","22351"
"P095977-51","7799052","27.629","85.7056","Dolalghat","1","Central","2152","Bagmati","22351"
"P095977-51","7968668","27.53675","85.19671","Chameli","1","Central","2152","Narayani","22353"
"P095977-51","8010238","27.65856","85.42703","Suryabinayak","1","Central","2152","Bagmati","22351"
"P095977-51","8010258","27.71703","85.52004","Lamidanda","1","Central","2152","Bagmati","22351"
"P095977-52","1283098","29.41667","80.55","Mahakali Zone","3","Far Western","2154","Mahakali","22357"
"P095977-53","7799308","26.9057","85.2462","Inaruwa","1","Central","2152","Narayani","22353"
"P095977-53","7832663","26.4242","87.1819","Sahebganj1","1","Eastern","2153","Koshi","22354"
"P095977-54","1282898","28.26689","83.96851","Pokhara","1","Western","2156","Gandaki","22363"
"P095977-54","1283712","28.41667","83.16667","Baglung","2","Western","2156","Dhawalagiri","22362"
"P095977-55","1283494","27.60592","85.26402","Dakshinkali","1","Central","2152","Bagmati","22351"
"P095977-55","7801700","27.18189","86.96943","Khawa","1","Eastern","2153","Koshi","22354"
"P095977-55","7934400","27.85628","84.56437","Mugling","1","Western","2156","Gandaki","22363"
"P095977-56","1283497","28.83333","81.66667","Dailekh","2","Mid Western","2155","Bheri","22361"
"P095977-56","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-56","7936635","28.76162","81.63504","Siyakot","1","Mid Western","2155","Bheri","22361"
"P095977-57","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-57","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-58","1283562","27.70055","83.44836","Butwal","1","Western","2156","Lumbini","22364"
"P095977-58","7800982","27.57334","84.02958","Narayani","1","Western","2156","Lumbini","22364"
"P095977-59","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-59","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-59","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-6","1283699","29.66667","81.25","Bajhang","2","Far Western","2154","Seti","22358"
"P095977-6","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-60","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-60","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-60","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-61","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-61","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-62","1283062","29.15","81.61667","Manma","1","Mid Western","2155","Karnali","22359"
"P095977-62","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-62","7667450","28.51746","81.7787","Surkhet","2","Mid Western","2155","Bheri","22361"
"P095977-63","1282714","27.86731","83.5467","Tansen","1","Western","2156","Lumbini","22364"
"P095977-63","1283620","27.68333","83.41667","Bhairahawa","1","Western","2156","Lumbini","22364"
"P095977-63","7954095","26.58058","88.06494","Siddhartha","1","Eastern","2153","Mechi","22355"
"P095977-64","1283269","29.25","81.83333","Kalikot","2","Mid Western","2155","Karnali","22359"
"P095977-64","1283287","29.27528","82.18333","Jumla","2","Mid Western","2155","Karnali","22359"
"P095977-65","1283325","28.83333","82.25","Jajarkot","2","Mid Western","2155","Bheri","22361"
"P095977-65","7801452","28.43077","81.72723","Chhinchu","2","Mid Western","2155","Bheri","22361"
"P095977-66","7801902","26.58064","88.07084","Chandragadhi","1","Eastern","2153","Mechi","22355"
"P095977-66","7953899","26.64131","87.99736","Birtamod","1","Eastern","2153","Mechi","22355"
"P095977-67","1283098","29.41667","80.55","Mahakali Zone","3","Far Western","2154","Mahakali","22357"
"P095977-68","1283040","26.66667","87.5","Morang","2","Eastern","2153","Koshi","22354"
"P095977-68","1283307","26.58333","87.91667","Jhapa","2","Eastern","2153","Mechi","22355"
"P095977-68","7968372","27.37864","85.10417","Trishuli","1","Central","2152","Narayani","22353"
"P095977-71","7800310","29.57582","81.20108","Chainpur","1","Far Western","2154","Seti","22358"
"P095977-71","7935295","29.13489","80.48079","Jhota","1","Far Western","2154","Mahakali","22357"
"P095977-71","7984127","29.43905","80.63841","Khodpe","1","Far Western","2154","Mahakali","22357"
"P095977-72","7954338","26.65215","88.05885","Charali","1","Eastern","2153","Mechi","22355"
"P095977-72","7955416","26.65224","87.92325","Jamunbari","1","Eastern","2153","Mechi","22355"
"P095977-72","7967561","26.91137","85.88817","Pashupatinagar","1","Central","2152","Janakpur","22352"
"P095977-72","8410806","26.89558","88.06802","Fikkal","1","Eastern","2153","Mechi","22355"
"P095977-73","1283024","28.62893","82.47931","Musikot","1","Mid Western","2155","Rapti","22360"
"P095977-73","7988845","28.36988","82.18683","Shitalpati","1","Mid Western","2155","Rapti","22360"
"P095977-74","7800424","29.51699","80.38697","Nagarjun","1","Far Western","2154","Mahakali","22357"
